timestamp,sensor_id,detected,quality,latency_ms
2024-08-15T00:08:47,MV_NUNAVUT_EASTERN_316009012,True,1.0,12000.0
2024-08-15T00:09:01,MV_NUNAVUT_EASTERN_316009012,True,1.0,14000.0
2024-08-15T00:09:14,MV_NUNAVUT_EASTERN_316009012,True,1.0,13000.0
2024-08-15T00:09:26,MV_NUNAVUT_EASTERN_316009012,True,1.0,12000.0
2024-08-15T00:09:35,MV_NUNAVUT_EASTERN_316009012,True,1.0,9000.0
2024-08-15T00:09:50,MV_NUNAVUT_EASTERN_316009012,True,1.0,15000.0
2024-08-15T00:10:00,ARCTIC_SURVEYOR_316003456,True,0.9,500.0
2024-08-15T00:10:02,MV_NUNAVUT_EASTERN_316009012,True,1.0,12000.0
2024-08-15T00:10:16,MV_NUNAVUT_EASTERN_316009012,True,1.0,14000.0
2024-08-15T00:10:29,MV_NUNAVUT_EASTERN_316009012,True,1.0,13000.0
2024-08-15T00:13:53,FV_INUKTITUK_316007890,True,0.8,413000.0
2024-08-15T00:14:14,CCGS_AMUNDSEN_316001234,True,1.0,754000.0
2024-08-15T00:14:32,CCGS_AMUNDSEN_316001234,True,0.875,18000.0
2024-08-15T00:14:42,CCGS_AMUNDSEN_316001234,True,1.0,10000.0
2024-08-15T00:15:00,TANKER_UMIAVUT_316002345,True,1.0,500.0
2024-08-15T00:15:01,CCGS_AMUNDSEN_316001234,True,1.0,19000.0
2024-08-15T00:15:14,CCGS_AMUNDSEN_316001234,True,1.0,13000.0
2024-08-15T00:15:17,TANKER_UMIAVUT_316002345,True,0.875,17000.0
2024-08-15T00:15:23,CCGS_AMUNDSEN_316001234,True,1.0,9000.0
2024-08-15T00:15:36,TANKER_UMIAVUT_316002345,True,1.0,19000.0
2024-08-15T00:15:43,CCGS_AMUNDSEN_316001234,True,1.0,20000.0
2024-08-15T00:15:44,TANKER_UMIAVUT_316002345,True,1.0,8000.0
2024-08-15T00:15:54,CCGS_AMUNDSEN_316001234,True,1.0,11000.0
2024-08-15T00:15:55,TANKER_UMIAVUT_316002345,True,1.0,11000.0
2024-08-15T00:16:07,TANKER_UMIAVUT_316002345,True,0.875,12000.0
2024-08-15T00:16:19,TANKER_UMIAVUT_316002345,True,1.0,12000.0
2024-08-15T00:16:36,TANKER_UMIAVUT_316002345,True,1.0,17000.0
2024-08-15T00:19:08,ARCTIC_SURVEYOR_316003456,True,0.9,548000.0
2024-08-15T00:28:02,UMIAK_I_316005678,True,1.0,1309000.0
2024-08-15T00:28:19,UMIAK_I_316005678,True,1.0,17000.0
2024-08-15T00:28:39,UMIAK_I_316005678,True,1.0,20000.0
2024-08-15T00:28:58,UMIAK_I_316005678,True,1.0,19000.0
2024-08-15T00:29:02,ARCTIC_SURVEYOR_316003456,True,0.9,594000.0
2024-08-15T00:29:15,UMIAK_I_316005678,True,1.0,17000.0
2024-08-15T00:29:23,UMIAK_I_316005678,True,1.0,8000.0
2024-08-15T00:29:35,UMIAK_I_316005678,True,1.0,12000.0
2024-08-15T00:29:47,UMIAK_I_316005678,True,1.0,12000.0
2024-08-15T00:33:25,CCGS_AMUNDSEN_316001234,True,1.0,1051000.0
2024-08-15T00:33:40,CCGS_AMUNDSEN_316001234,True,1.0,15000.0
2024-08-15T00:33:48,CCGS_AMUNDSEN_316001234,True,1.0,8000.0
2024-08-15T00:34:07,CCGS_AMUNDSEN_316001234,True,1.0,19000.0
2024-08-15T00:34:21,CCGS_AMUNDSEN_316001234,True,1.0,14000.0
2024-08-15T00:34:35,CCGS_AMUNDSEN_316001234,True,1.0,14000.0
2024-08-15T00:34:45,CCGS_AMUNDSEN_316001234,True,1.0,10000.0
2024-08-15T00:34:53,CCGS_AMUNDSEN_316001234,True,1.0,8000.0
2024-08-15T00:38:00,TANKER_UMIAVUT_316002345,True,1.0,1284000.0
2024-08-15T00:38:10,TANKER_UMIAVUT_316002345,True,1.0,10000.0
2024-08-15T00:38:24,TANKER_UMIAVUT_316002345,True,0.875,14000.0
2024-08-15T00:38:35,ARCTIC_SURVEYOR_316003456,True,0.9,573000.0
2024-08-15T00:38:42,TANKER_UMIAVUT_316002345,True,1.0,18000.0
2024-08-15T00:38:56,TANKER_UMIAVUT_316002345,True,1.0,14000.0
2024-08-15T00:39:04,TANKER_UMIAVUT_316002345,True,1.0,8000.0
2024-08-15T00:39:18,TANKER_UMIAVUT_316002345,True,1.0,14000.0
2024-08-15T00:39:30,TANKER_UMIAVUT_316002345,True,1.0,12000.0
2024-08-15T00:48:06,CCGS_AMUNDSEN_316001234,True,1.0,793000.0
2024-08-15T00:48:24,CCGS_AMUNDSEN_316001234,True,1.0,18000.0
2024-08-15T00:48:44,CCGS_AMUNDSEN_316001234,True,1.0,20000.0
2024-08-15T00:48:54,CCGS_AMUNDSEN_316001234,True,1.0,10000.0
2024-08-15T00:49:09,CCGS_AMUNDSEN_316001234,True,1.0,15000.0
2024-08-15T00:49:27,CCGS_AMUNDSEN_316001234,True,1.0,18000.0
2024-08-15T00:49:38,CCGS_AMUNDSEN_316001234,True,1.0,11000.0
2024-08-15T00:49:53,CCGS_AMUNDSEN_316001234,True,1.0,15000.0
2024-08-15T00:53:46,TANKER_UMIAVUT_316002345,True,1.0,856000.0
2024-08-15T00:53:54,UMIAK_I_316005678,True,1.0,1447000.0
2024-08-15T00:54:01,TANKER_UMIAVUT_316002345,True,1.0,15000.0
2024-08-15T00:54:07,UMIAK_I_316005678,True,1.0,13000.0
2024-08-15T00:54:13,TANKER_UMIAVUT_316002345,True,1.0,12000.0
2024-08-15T00:54:20,UMIAK_I_316005678,True,1.0,13000.0
2024-08-15T00:54:30,TANKER_UMIAVUT_316002345,True,1.0,17000.0
2024-08-15T00:54:38,UMIAK_I_316005678,True,1.0,18000.0
2024-08-15T00:54:40,TANKER_UMIAVUT_316002345,True,1.0,10000.0
2024-08-15T00:54:49,UMIAK_I_316005678,True,0.875,11000.0
2024-08-15T00:54:58,TANKER_UMIAVUT_316002345,True,1.0,18000.0
2024-08-15T00:54:59,UMIAK_I_316005678,True,1.0,10000.0
2024-08-15T00:55:08,TANKER_UMIAVUT_316002345,True,1.0,10000.0
2024-08-15T00:55:09,UMIAK_I_316005678,True,1.0,10000.0
2024-08-15T00:55:18,TANKER_UMIAVUT_316002345,True,1.0,10000.0
2024-08-15T00:55:20,UMIAK_I_316005678,True,1.0,11000.0
2024-08-15T01:00:44,CCGS_AMUNDSEN_316001234,True,1.0,651000.0
2024-08-15T01:00:53,CCGS_AMUNDSEN_316001234,True,1.0,9000.0
2024-08-15T01:01:08,CCGS_AMUNDSEN_316001234,True,1.0,15000.0
2024-08-15T01:01:19,CCGS_AMUNDSEN_316001234,True,1.0,11000.0
2024-08-15T01:01:28,CCGS_AMUNDSEN_316001234,True,1.0,9000.0
2024-08-15T01:01:39,CCGS_AMUNDSEN_316001234,True,1.0,11000.0
2024-08-15T01:01:54,CCGS_AMUNDSEN_316001234,True,0.875,15000.0
2024-08-15T01:02:10,CCGS_AMUNDSEN_316001234,True,0.875,16000.0
2024-08-15T01:12:02,TANKER_UMIAVUT_316002345,True,1.0,1004000.0
2024-08-15T01:12:14,TANKER_UMIAVUT_316002345,True,1.0,12000.0
2024-08-15T01:12:32,TANKER_UMIAVUT_316002345,True,1.0,18000.0
2024-08-15T01:12:47,TANKER_UMIAVUT_316002345,True,1.0,15000.0
2024-08-15T01:12:57,TANKER_UMIAVUT_316002345,True,1.0,10000.0
2024-08-15T01:13:05,TANKER_UMIAVUT_316002345,True,1.0,8000.0
2024-08-15T01:13:23,TANKER_UMIAVUT_316002345,True,0.875,18000.0
2024-08-15T01:13:39,TANKER_UMIAVUT_316002345,True,1.0,16000.0
2024-08-15T01:18:42,UMIAK_I_316005678,True,1.0,1402000.0
2024-08-15T01:19:01,UMIAK_I_316005678,True,1.0,19000.0
2024-08-15T01:19:16,UMIAK_I_316005678,True,1.0,15000.0
2024-08-15T01:19:31,UMIAK_I_316005678,True,1.0,15000.0
2024-08-15T01:19:44,UMIAK_I_316005678,True,1.0,13000.0
2024-08-15T01:20:02,UMIAK_I_316005678,True,0.875,18000.0
2024-08-15T01:20:20,UMIAK_I_316005678,True,1.0,18000.0
2024-08-15T01:20:34,UMIAK_I_316005678,True,1.0,14000.0
2024-08-15T01:27:30,TANKER_UMIAVUT_316002345,True,1.0,831000.0
2024-08-15T01:27:38,TANKER_UMIAVUT_316002345,True,1.0,8000.0
2024-08-15T01:27:54,TANKER_UMIAVUT_316002345,True,1.0,16000.0
2024-08-15T01:28:07,TANKER_UMIAVUT_316002345,True,1.0,13000.0
2024-08-15T01:28:21,TANKER_UMIAVUT_316002345,True,1.0,14000.0
2024-08-15T01:28:29,TANKER_UMIAVUT_316002345,True,1.0,8000.0
2024-08-15T01:37:34,UMIAK_I_316005678,True,0.875,1020000.0
2024-08-15T01:37:42,UMIAK_I_316005678,True,1.0,8000.0
2024-08-15T01:38:00,UMIAK_I_316005678,True,1.0,18000.0
2024-08-15T01:54:42,FV_INUKTITUK_316007890,True,0.8,6049000.0
2024-08-15T02:01:46,FV_INUKTITUK_316007890,True,0.8,424000.0
2024-08-15T02:08:13,FV_INUKTITUK_316007890,True,0.8,387000.0
2024-08-15T02:15:37,ARCTIC_SURVEYOR_316003456,True,0.9,5822000.0
2024-08-15T02:30:25,ARCTIC_SURVEYOR_316003456,True,0.9,888000.0
2024-08-15T02:39:33,FV_INUKTITUK_316007890,True,0.8,1880000.0
2024-08-15T02:40:41,ARCTIC_SURVEYOR_316003456,True,0.9,616000.0
2024-08-15T02:52:01,FV_INUKTITUK_316007890,True,0.8,748000.0
2024-08-15T03:06:28,FV_INUKTITUK_316007890,True,0.8,867000.0
2024-08-15T03:52:56,ARCTIC_SURVEYOR_316003456,True,0.9,4335000.0
2024-08-15T04:01:44,ARCTIC_SURVEYOR_316003456,True,0.9,528000.0
2024-08-15T04:19:35,FV_INUKTITUK_316007890,True,0.8,4387000.0
2024-08-15T04:37:54,ARCTIC_SURVEYOR_316003456,True,0.9,2170000.0
2024-08-15T04:51:37,ARCTIC_SURVEYOR_316003456,True,0.9,823000.0
2024-08-15T04:56:51,FV_INUKTITUK_316007890,True,0.8,2236000.0
2024-08-15T04:59:33,ARCTIC_SURVEYOR_316003456,True,0.9,476000.0
2024-08-15T05:07:09,FV_INUKTITUK_316007890,True,0.8,618000.0
2024-08-15T05:18:40,FV_INUKTITUK_316007890,True,0.8,691000.0
2024-08-15T05:27:49,FV_INUKTITUK_316007890,True,0.8,549000.0
2024-08-15T06:47:56,ARCTIC_SURVEYOR_316003456,True,0.9,6503000.0
2024-08-15T06:55:28,ARCTIC_SURVEYOR_316003456,True,0.9,452000.0
2024-08-15T07:03:55,ARCTIC_SURVEYOR_316003456,True,0.9,507000.0
2024-08-15T07:10:55,ARCTIC_SURVEYOR_316003456,True,0.9,420000.0
2024-08-15T07:20:53,FV_INUKTITUK_316007890,True,0.8,6784000.0
2024-08-15T07:31:45,FV_INUKTITUK_316007890,True,0.8,652000.0
2024-08-15T07:44:15,FV_INUKTITUK_316007890,True,0.8,750000.0
2024-08-15T09:08:56,ARCTIC_SURVEYOR_316003456,True,0.9,7081000.0
2024-08-15T09:13:22,FV_INUKTITUK_316007890,True,0.8,5347000.0
2024-08-15T09:14:25,ARCTIC_SURVEYOR_316003456,True,0.9,329000.0
2024-08-15T09:24:06,FV_INUKTITUK_316007890,True,0.8,644000.0
2024-08-15T09:25:47,ARCTIC_SURVEYOR_316003456,True,0.9,682000.0
2024-08-15T09:37:04,ARCTIC_SURVEYOR_316003456,True,0.9,677000.0
2024-08-15T10:33:38,ARCTIC_SURVEYOR_316003456,True,0.9,3394000.0
2024-08-15T10:43:56,ARCTIC_SURVEYOR_316003456,True,0.9,618000.0
2024-08-15T10:52:20,ARCTIC_SURVEYOR_316003456,True,0.9,504000.0
2024-08-15T11:04:34,ARCTIC_SURVEYOR_316003456,True,0.9,734000.0
2024-08-15T11:14:07,ARCTIC_SURVEYOR_316003456,True,0.9,573000.0
2024-08-15T11:17:43,FV_INUKTITUK_316007890,True,0.8,6817000.0
2024-08-15T11:20:12,ARCTIC_SURVEYOR_316003456,True,0.9,365000.0
2024-08-15T11:26:07,FV_INUKTITUK_316007890,True,0.8,504000.0
2024-08-15T13:03:16,FV_INUKTITUK_316007890,True,0.8,5829000.0
2024-08-15T13:04:21,ARCTIC_SURVEYOR_316003456,True,0.9,6249000.0
2024-08-15T13:12:23,ARCTIC_SURVEYOR_316003456,True,0.9,482000.0
2024-08-15T13:16:02,FV_INUKTITUK_316007890,True,0.8,766000.0
2024-08-15T13:26:51,ARCTIC_SURVEYOR_316003456,True,0.9,868000.0
2024-08-15T14:40:53,ARCTIC_SURVEYOR_316003456,True,0.9,4442000.0
2024-08-15T14:45:37,FV_INUKTITUK_316007890,True,0.8,5375000.0
2024-08-15T15:54:18,FV_INUKTITUK_316007890,True,0.8,4121000.0
2024-08-15T15:59:23,FV_INUKTITUK_316007890,True,0.8,305000.0
